type;start_date;zipcode;visitation_sum;year
outdoor;2019-09-01;77099;44206;2019
outdoor;2019-10-01;77002;4323252;2019
outdoor;2019-10-01;77003;508424;2019
outdoor;2019-10-01;77004;7923107;2019
outdoor;2019-10-01;77005;1083342;2019
outdoor;2019-10-01;77006;2751320;2019
outdoor;2019-10-01;77007;1029063639;2019
outdoor;2019-10-01;77008;3513957;2019
outdoor;2019-10-01;77009;2750641;2019
outdoor;2019-10-01;77010;0;2019
outdoor;2019-10-01;77011;210488;2019
outdoor;2019-10-01;77012;100316;2019
outdoor;2019-10-01;77013;1179053;2019
outdoor;2019-10-01;77014;0;2019
outdoor;2019-10-01;77015;47313;2019
outdoor;2019-10-01;77016;8579672;2019
outdoor;2019-10-01;77017;85936;2019
outdoor;2019-10-01;77018;152878291;2019
outdoor;2019-10-01;77019;21759469;2019
outdoor;2019-10-01;77020;141630;2019
outdoor;2019-10-01;77021;321316;2019
outdoor;2019-10-01;77022;113008;2019
outdoor;2019-10-01;77023;726282;2019
outdoor;2019-10-01;77024;1369215;2019
outdoor;2019-10-01;77025;12191898;2019
outdoor;2019-10-01;77026;35834;2019
outdoor;2019-10-01;77027;110944;2019
outdoor;2019-10-01;77028;449181;2019
outdoor;2019-10-01;77029;34072;2019
outdoor;2019-10-01;77030;4164333;2019
outdoor;2019-10-01;77031;23825;2019
outdoor;2019-10-01;77032;20346;2019
outdoor;2019-10-01;77033;44935;2019
outdoor;2019-10-01;77034;280461;2019
outdoor;2019-10-01;77035;2409273;2019
outdoor;2019-10-01;77036;36365605;2019
outdoor;2019-10-01;77037;43631;2019
outdoor;2019-10-01;77038;573426;2019
outdoor;2019-10-01;77039;596788;2019
outdoor;2019-10-01;77040;369561;2019
outdoor;2019-10-01;77041;27360;2019
outdoor;2019-10-01;77042;1011407;2019
outdoor;2019-10-01;77043;816214;2019
outdoor;2019-10-01;77044;425418;2019
outdoor;2019-10-01;77045;376948;2019
outdoor;2019-10-01;77046;0;2019
outdoor;2019-10-01;77047;4316;2019
outdoor;2019-10-01;77048;7238;2019
outdoor;2019-10-01;77049;166603;2019
outdoor;2019-10-01;77050;34559;2019
outdoor;2019-10-01;77051;42139;2019
outdoor;2019-10-01;77053;52872;2019
outdoor;2019-10-01;77054;137815;2019
outdoor;2019-10-01;77055;62360;2019
outdoor;2019-10-01;77056;5411000;2019
outdoor;2019-10-01;77057;123061;2019
outdoor;2019-10-01;77058;3015;2019
outdoor;2019-10-01;77059;442308;2019
outdoor;2019-10-01;77060;738685;2019
outdoor;2019-10-01;77061;2934469;2019
outdoor;2019-10-01;77062;203766;2019
outdoor;2019-10-01;77063;86054;2019
outdoor;2019-10-01;77064;2975887;2019
outdoor;2019-10-01;77065;6517;2019
outdoor;2019-10-01;77066;71867;2019
outdoor;2019-10-01;77067;9393;2019
outdoor;2019-10-01;77068;287666;2019
outdoor;2019-10-01;77069;288943;2019
outdoor;2019-10-01;77070;619254;2019
outdoor;2019-10-01;77071;40694;2019
outdoor;2019-10-01;77072;24290580;2019
outdoor;2019-10-01;77073;20660;2019
outdoor;2019-10-01;77074;9636484;2019
outdoor;2019-10-01;77075;104755;2019
outdoor;2019-10-01;77076;230628;2019
outdoor;2019-10-01;77077;299916;2019
outdoor;2019-10-01;77078;136801;2019
outdoor;2019-10-01;77079;2699327;2019
outdoor;2019-10-01;77080;134308;2019
outdoor;2019-10-01;77081;874304;2019
outdoor;2019-10-01;77082;4558839;2019
outdoor;2019-10-01;77083;261130;2019
outdoor;2019-10-01;77084;13490223;2019
outdoor;2019-10-01;77085;837;2019
outdoor;2019-10-01;77086;2639;2019
outdoor;2019-10-01;77087;126622;2019
outdoor;2019-10-01;77088;1015072;2019
outdoor;2019-10-01;77089;177231;2019
outdoor;2019-10-01;77090;545740;2019
outdoor;2019-10-01;77091;35138;2019
outdoor;2019-10-01;77092;126718;2019
outdoor;2019-10-01;77093;570055;2019
outdoor;2019-10-01;77094;1467280;2019
outdoor;2019-10-01;77095;1995288;2019
outdoor;2019-10-01;77096;55866;2019
outdoor;2019-10-01;77098;84816;2019
outdoor;2019-10-01;77099;3258;2019
outdoor;2019-11-01;77002;4099704;2019
outdoor;2019-11-01;77003;338611;2019
outdoor;2019-11-01;77004;5341417;2019
outdoor;2019-11-01;77005;1001378;2019
outdoor;2019-11-01;77006;981201;2019
outdoor;2019-11-01;77007;82498042;2019
outdoor;2019-11-01;77008;860231;2019
outdoor;2019-11-01;77009;870722;2019
outdoor;2019-11-01;77010;0;2019
outdoor;2019-11-01;77011;187083;2019
outdoor;2019-11-01;77012;90138;2019
outdoor;2019-11-01;77013;983772;2019
outdoor;2019-11-01;77014;0;2019
outdoor;2019-11-01;77015;39398;2019
outdoor;2019-11-01;77016;845534;2019
outdoor;2019-11-01;77017;55997;2019
outdoor;2019-11-01;77018;8240340;2019
outdoor;2019-11-01;77019;2837493;2019
outdoor;2019-11-01;77020;131151;2019
outdoor;2019-11-01;77021;358658;2019
outdoor;2019-11-01;77022;105018;2019
outdoor;2019-11-01;77023;639696;2019
outdoor;2019-11-01;77024;1465269;2019
outdoor;2019-11-01;77025;11291008;2019
outdoor;2019-11-01;77026;32870;2019
outdoor;2019-11-01;77027;139950;2019
outdoor;2019-11-01;77028;326819;2019
outdoor;2019-11-01;77029;30038;2019
outdoor;2019-11-01;77030;5055511;2019
outdoor;2019-11-01;77031;27559;2019
outdoor;2019-11-01;77032;12943;2019
outdoor;2019-11-01;77033;31033;2019
outdoor;2019-11-01;77034;279703;2019
outdoor;2019-11-01;77035;1186716;2019
outdoor;2019-11-01;77036;1103526;2019
outdoor;2019-11-01;77037;53847;2019
outdoor;2019-11-01;77038;563014;2019
outdoor;2019-11-01;77039;636752;2019
outdoor;2019-11-01;77040;293156;2019
outdoor;2019-11-01;77041;23307;2019
outdoor;2019-11-01;77042;817968;2019
outdoor;2019-11-01;77043;166517;2019
outdoor;2019-11-01;77044;245597;2019
outdoor;2019-11-01;77045;268494;2019
outdoor;2019-11-01;77046;0;2019
outdoor;2019-11-01;77047;3228;2019
outdoor;2019-11-01;77048;4994;2019
outdoor;2019-11-01;77049;187643;2019
outdoor;2019-11-01;77050;18138;2019
outdoor;2019-11-01;77051;44476;2019
outdoor;2019-11-01;77053;48238;2019
outdoor;2019-11-01;77054;58058;2019
outdoor;2019-11-01;77055;52870;2019
outdoor;2019-11-01;77056;10576401;2019
outdoor;2019-11-01;77057;160997;2019
outdoor;2019-11-01;77058;2702;2019
outdoor;2019-11-01;77059;404198;2019
outdoor;2019-11-01;77060;719195;2019
outdoor;2019-11-01;77061;1874892;2019
outdoor;2019-11-01;77062;207578;2019
outdoor;2019-11-01;77063;96401;2019
outdoor;2019-11-01;77064;1519105;2019
outdoor;2019-11-01;77065;9180;2019
outdoor;2019-11-01;77066;56460;2019
outdoor;2019-11-01;77067;11878;2019
outdoor;2019-11-01;77068;249108;2019
outdoor;2019-11-01;77069;286932;2019
outdoor;2019-11-01;77070;736270;2019
outdoor;2019-11-01;77071;45158;2019
outdoor;2019-11-01;77072;793356;2019
outdoor;2019-11-01;77073;21826;2019
outdoor;2019-11-01;77074;884340;2019
outdoor;2019-11-01;77075;84631;2019
outdoor;2019-11-01;77076;175774;2019
outdoor;2019-11-01;77077;277407;2019
outdoor;2019-11-01;77078;172334;2019
outdoor;2019-11-01;77079;2688923;2019
outdoor;2019-11-01;77080;117270;2019
outdoor;2019-11-01;77081;159511;2019
outdoor;2019-11-01;77082;1777205;2019
outdoor;2019-11-01;77083;263687;2019
outdoor;2019-11-01;77084;13703311;2019
outdoor;2019-11-01;77085;729;2019
outdoor;2019-11-01;77086;1890;2019
outdoor;2019-11-01;77087;154141;2019
outdoor;2019-11-01;77088;975093;2019
outdoor;2019-11-01;77089;169556;2019
outdoor;2019-11-01;77090;210041;2019
outdoor;2019-11-01;77091;28148;2019
outdoor;2019-11-01;77092;99376;2019
outdoor;2019-11-01;77093;1137215;2019
outdoor;2019-11-01;77094;1502522;2019
outdoor;2019-11-01;77095;2487047;2019
outdoor;2019-11-01;77096;40106;2019
outdoor;2019-11-01;77098;46446;2019
outdoor;2019-11-01;77099;3332;2019
outdoor;2019-12-01;77002;4243771;2019
outdoor;2019-12-01;77003;227754;2019
outdoor;2019-12-01;77004;2429107;2019
outdoor;2019-12-01;77005;838143;2019
outdoor;2019-12-01;77006;961417;2019
outdoor;2019-12-01;77007;115036510;2019
outdoor;2019-12-01;77008;3396420;2019
outdoor;2019-12-01;77009;806206;2019
outdoor;2019-12-01;77010;0;2019
outdoor;2019-12-01;77011;263197;2019
outdoor;2019-12-01;77012;96469;2019
outdoor;2019-12-01;77013;1219690;2019
outdoor;2019-12-01;77014;0;2019
outdoor;2019-12-01;77015;53270;2019
outdoor;2019-12-01;77016;277708;2019
outdoor;2019-12-01;77017;66097;2019
outdoor;2019-12-01;77018;21268792;2019
outdoor;2019-12-01;77019;8114146;2019
outdoor;2019-12-01;77020;142119;2019
outdoor;2019-12-01;77021;221409;2019
outdoor;2019-12-01;77022;59206;2019
outdoor;2019-12-01;77023;495307;2019
outdoor;2019-12-01;77024;1693716;2019
outdoor;2019-12-01;77025;11284292;2019
outdoor;2019-12-01;77026;29771;2019
outdoor;2019-12-01;77027;99370;2019
outdoor;2019-12-01;77028;357106;2019
outdoor;2019-12-01;77029;30470;2019
outdoor;2019-12-01;77030;5274252;2019
outdoor;2019-12-01;77031;5364;2019
outdoor;2019-12-01;77032;10500;2019
outdoor;2019-12-01;77033;42085;2019
outdoor;2019-12-01;77034;331972;2019
outdoor;2019-12-01;77035;811389;2019
outdoor;2019-12-01;77036;2792807;2019
outdoor;2019-12-01;77037;18072;2019
outdoor;2019-12-01;77038;237188;2019
outdoor;2019-12-01;77039;522129;2019
outdoor;2019-12-01;77040;176227;2019
outdoor;2019-12-01;77041;46346;2019
outdoor;2019-12-01;77042;938297;2019
outdoor;2019-12-01;77043;1035164;2019
outdoor;2019-12-01;77044;282358;2019
outdoor;2019-12-01;77045;183577;2019
outdoor;2019-12-01;77046;0;2019
outdoor;2019-12-01;77047;6250;2019
outdoor;2019-12-01;77048;6906;2019
outdoor;2019-12-01;77049;127006;2019
outdoor;2019-12-01;77050;21465;2019
outdoor;2019-12-01;77051;44413;2019
outdoor;2019-12-01;77053;41176;2019
outdoor;2019-12-01;77054;103867;2019
outdoor;2019-12-01;77055;44987;2019
outdoor;2019-12-01;77056;18389685;2019
outdoor;2019-12-01;77057;142706;2019
outdoor;2019-12-01;77058;4194;2019
outdoor;2019-12-01;77059;697947;2019
outdoor;2019-12-01;77060;744313;2019
outdoor;2019-12-01;77061;2055995;2019
outdoor;2019-12-01;77062;213770;2019
outdoor;2019-12-01;77063;84494;2019
outdoor;2019-12-01;77064;325563;2019
outdoor;2019-12-01;77065;7334;2019
outdoor;2019-12-01;77066;47609;2019
outdoor;2019-12-01;77067;12978;2019
outdoor;2019-12-01;77068;338881;2019
outdoor;2019-12-01;77069;426199;2019
outdoor;2019-12-01;77070;787315;2019
outdoor;2019-12-01;77071;44651;2019
outdoor;2019-12-01;77072;1138068;2019
outdoor;2019-12-01;77073;27724;2019
outdoor;2019-12-01;77074;558629;2019
outdoor;2019-12-01;77075;94617;2019
outdoor;2019-12-01;77076;231034;2019
outdoor;2019-12-01;77077;346351;2019
outdoor;2019-12-01;77078;169251;2019
outdoor;2019-12-01;77079;3020422;2019
outdoor;2019-12-01;77080;147525;2019
outdoor;2019-12-01;77081;162014;2019
outdoor;2019-12-01;77082;2037637;2019
outdoor;2019-12-01;77083;334870;2019
outdoor;2019-12-01;77084;26251529;2019
outdoor;2019-12-01;77085;781;2019
outdoor;2019-12-01;77086;2660;2019
outdoor;2019-12-01;77087;792719;2019
outdoor;2019-12-01;77088;1192196;2019
outdoor;2019-12-01;77089;202293;2019
outdoor;2019-12-01;77090;428042;2019
outdoor;2019-12-01;77091;21984;2019
outdoor;2019-12-01;77092;102681;2019
outdoor;2019-12-01;77093;2667913;2019
outdoor;2019-12-01;77094;1472635;2019
outdoor;2019-12-01;77095;3012783;2019
outdoor;2019-12-01;77096;49450;2019
outdoor;2019-12-01;77098;49040;2019
outdoor;2019-12-01;77099;5934;2019
outdoor;2020-01-01;77002;5300080;2020
outdoor;2020-01-01;77003;787042;2020
outdoor;2020-01-01;77004;4821401;2020
outdoor;2020-01-01;77005;2000530;2020
outdoor;2020-01-01;77006;1361831;2020
outdoor;2020-01-01;77007;492400569;2020
outdoor;2020-01-01;77008;7406687;2020
outdoor;2020-01-01;77009;999443;2020
outdoor;2020-01-01;77010;0;2020
outdoor;2020-01-01;77011;324416;2020
outdoor;2020-01-01;77012;127325;2020
outdoor;2020-01-01;77013;1571256;2020
outdoor;2020-01-01;77014;0;2020
outdoor;2020-01-01;77015;50471;2020
outdoor;2020-01-01;77016;555046;2020
outdoor;2020-01-01;77017;81953;2020
outdoor;2020-01-01;77018;14700102;2020
outdoor;2020-01-01;77019;6910225;2020
outdoor;2020-01-01;77020;225268;2020
outdoor;2020-01-01;77021;465892;2020
outdoor;2020-01-01;77022;103356;2020
outdoor;2020-01-01;77023;815195;2020
outdoor;2020-01-01;77024;2192531;2020
outdoor;2020-01-01;77025;20074323;2020
outdoor;2020-01-01;77026;63612;2020
outdoor;2020-01-01;77027;133169;2020
outdoor;2020-01-01;77028;704983;2020
outdoor;2020-01-01;77029;37363;2020
outdoor;2020-01-01;77030;4313250;2020
outdoor;2020-01-01;77031;4216;2020
outdoor;2020-01-01;77032;14678;2020
outdoor;2020-01-01;77033;56497;2020
outdoor;2020-01-01;77034;429685;2020
outdoor;2020-01-01;77035;1053576;2020
outdoor;2020-01-01;77036;11915595;2020
outdoor;2020-01-01;77037;21348;2020
outdoor;2020-01-01;77038;334587;2020
outdoor;2020-01-01;77039;843837;2020
outdoor;2020-01-01;77040;219378;2020
outdoor;2020-01-01;77041;68356;2020
outdoor;2020-01-01;77042;1194793;2020
outdoor;2020-01-01;77043;2449942;2020
outdoor;2020-01-01;77044;389090;2020
outdoor;2020-01-01;77045;234012;2020
outdoor;2020-01-01;77046;0;2020
outdoor;2020-01-01;77047;4458;2020
outdoor;2020-01-01;77048;19798;2020
outdoor;2020-01-01;77049;163032;2020
outdoor;2020-01-01;77050;30982;2020
outdoor;2020-01-01;77051;60873;2020
outdoor;2020-01-01;77053;53367;2020
outdoor;2020-01-01;77054;139661;2020
outdoor;2020-01-01;77055;60592;2020
outdoor;2020-01-01;77056;8287023;2020
outdoor;2020-01-01;77057;178098;2020
outdoor;2020-01-01;77058;10166;2020
outdoor;2020-01-01;77059;546077;2020
outdoor;2020-01-01;77060;1025898;2020
outdoor;2020-01-01;77061;2783488;2020
outdoor;2020-01-01;77062;358593;2020
outdoor;2020-01-01;77063;94557;2020
outdoor;2020-01-01;77064;1714937;2020
outdoor;2020-01-01;77065;9973;2020
outdoor;2020-01-01;77066;67320;2020
outdoor;2020-01-01;77067;18344;2020
outdoor;2020-01-01;77068;402366;2020
outdoor;2020-01-01;77069;381959;2020
outdoor;2020-01-01;77070;1104046;2020
outdoor;2020-01-01;77071;37517;2020
outdoor;2020-01-01;77072;2162672;2020
outdoor;2020-01-01;77073;30504;2020
outdoor;2020-01-01;77074;886432;2020
outdoor;2020-01-01;77075;130714;2020
outdoor;2020-01-01;77076;240162;2020
outdoor;2020-01-01;77077;425115;2020
outdoor;2020-01-01;77078;234111;2020
outdoor;2020-01-01;77079;4761419;2020
outdoor;2020-01-01;77080;185096;2020
outdoor;2020-01-01;77081;268156;2020
outdoor;2020-01-01;77082;8361721;2020
outdoor;2020-01-01;77083;540271;2020
outdoor;2020-01-01;77084;18759719;2020
outdoor;2020-01-01;77085;270;2020
outdoor;2020-01-01;77086;4275;2020
outdoor;2020-01-01;77087;3807184;2020
outdoor;2020-01-01;77088;1367606;2020
outdoor;2020-01-01;77089;234249;2020
outdoor;2020-01-01;77090;612025;2020
outdoor;2020-01-01;77091;52757;2020
outdoor;2020-01-01;77092;146407;2020
outdoor;2020-01-01;77093;1011410;2020
outdoor;2020-01-01;77094;1684710;2020
outdoor;2020-01-01;77095;3050224;2020
outdoor;2020-01-01;77096;51777;2020
outdoor;2020-01-01;77098;64141;2020
outdoor;2020-01-01;77099;12480;2020
outdoor;2020-02-01;77002;4704745;2020
outdoor;2020-02-01;77003;757015;2020
outdoor;2020-02-01;77004;23970303;2020
outdoor;2020-02-01;77005;5277221;2020
outdoor;2020-02-01;77006;1577965;2020
outdoor;2020-02-01;77007;741139258;2020
outdoor;2020-02-01;77008;19676765;2020
outdoor;2020-02-01;77009;1152899;2020
outdoor;2020-02-01;77010;0;2020
outdoor;2020-02-01;77011;218713;2020
outdoor;2020-02-01;77012;85572;2020
outdoor;2020-02-01;77013;1122234;2020
outdoor;2020-02-01;77014;0;2020
outdoor;2020-02-01;77015;46160;2020
outdoor;2020-02-01;77016;4133900;2020
outdoor;2020-02-01;77017;49899;2020
outdoor;2020-02-01;77018;19038129;2020
outdoor;2020-02-01;77019;11200519;2020
outdoor;2020-02-01;77020;181979;2020
outdoor;2020-02-01;77021;363503;2020
outdoor;2020-02-01;77022;78543;2020
outdoor;2020-02-01;77023;649281;2020
outdoor;2020-02-01;77024;1510875;2020
outdoor;2020-02-01;77025;16010424;2020
outdoor;2020-02-01;77026;34575;2020
outdoor;2020-02-01;77027;97956;2020
outdoor;2020-02-01;77028;750350;2020
outdoor;2020-02-01;77029;31566;2020
outdoor;2020-02-01;77030;4708370;2020
outdoor;2020-02-01;77031;6240;2020
outdoor;2020-02-01;77032;12550;2020
outdoor;2020-02-01;77033;32446;2020
outdoor;2020-02-01;77034;449566;2020
outdoor;2020-02-01;77035;772145;2020
outdoor;2020-02-01;77036;2905857;2020
outdoor;2020-02-01;77037;21488;2020
outdoor;2020-02-01;77038;576504;2020
outdoor;2020-02-01;77039;654757;2020
outdoor;2020-02-01;77040;353549;2020
outdoor;2020-02-01;77041;48849;2020
outdoor;2020-02-01;77042;964134;2020
outdoor;2020-02-01;77043;2210454;2020
outdoor;2020-02-01;77044;373238;2020
outdoor;2020-02-01;77045;284163;2020
outdoor;2020-02-01;77046;0;2020
outdoor;2020-02-01;77047;2729;2020
outdoor;2020-02-01;77048;14016;2020
outdoor;2020-02-01;77049;112935;2020
outdoor;2020-02-01;77050;28212;2020
outdoor;2020-02-01;77051;43675;2020
outdoor;2020-02-01;77053;44101;2020
outdoor;2020-02-01;77054;134964;2020
outdoor;2020-02-01;77055;54209;2020
outdoor;2020-02-01;77056;6420421;2020
outdoor;2020-02-01;77057;171513;2020
outdoor;2020-02-01;77058;6171;2020
outdoor;2020-02-01;77059;453926;2020
outdoor;2020-02-01;77060;537706;2020
outdoor;2020-02-01;77061;4110588;2020
outdoor;2020-02-01;77062;264365;2020
outdoor;2020-02-01;77063;80793;2020
outdoor;2020-02-01;77064;1945140;2020
outdoor;2020-02-01;77065;4953;2020
outdoor;2020-02-01;77066;62432;2020
outdoor;2020-02-01;77067;18012;2020
outdoor;2020-02-01;77068;321193;2020
outdoor;2020-02-01;77069;541842;2020
outdoor;2020-02-01;77070;865333;2020
outdoor;2020-02-01;77071;34872;2020
outdoor;2020-02-01;77072;3076853;2020
outdoor;2020-02-01;77073;22807;2020
outdoor;2020-02-01;77074;1069885;2020
outdoor;2020-02-01;77075;100191;2020
outdoor;2020-02-01;77076;187948;2020
outdoor;2020-02-01;77077;276876;2020
outdoor;2020-02-01;77078;140165;2020
outdoor;2020-02-01;77079;4634756;2020
outdoor;2020-02-01;77080;89297;2020
outdoor;2020-02-01;77081;862842;2020
outdoor;2020-02-01;77082;12709575;2020
outdoor;2020-02-01;77083;413086;2020
outdoor;2020-02-01;77084;88109664;2020
outdoor;2020-02-01;77085;72;2020
outdoor;2020-02-01;77086;2576;2020
outdoor;2020-02-01;77087;3329786;2020
outdoor;2020-02-01;77088;956299;2020
outdoor;2020-02-01;77089;174185;2020
outdoor;2020-02-01;77090;920934;2020
outdoor;2020-02-01;77091;19801;2020
outdoor;2020-02-01;77092;86161;2020
outdoor;2020-02-01;77093;1751754;2020
outdoor;2020-02-01;77094;3147034;2020
outdoor;2020-02-01;77095;2250797;2020
outdoor;2020-02-01;77096;63837;2020
outdoor;2020-02-01;77098;66630;2020
outdoor;2020-02-01;77099;9360;2020
outdoor;2020-03-01;77002;2290260;2020
outdoor;2020-03-01;77003;53280;2020
outdoor;2020-03-01;77004;7517218;2020
outdoor;2020-03-01;77005;3102735;2020
outdoor;2020-03-01;77006;13240312;2020
outdoor;2020-03-01;77007;655510686;2020
outdoor;2020-03-01;77008;78423265;2020
outdoor;2020-03-01;77009;179427494;2020
outdoor;2020-03-01;77010;0;2020
outdoor;2020-03-01;77011;155112;2020
outdoor;2020-03-01;77012;79463;2020
outdoor;2020-03-01;77013;1110087;2020
outdoor;2020-03-01;77014;0;2020
outdoor;2020-03-01;77015;48409;2020
outdoor;2020-03-01;77016;8028144;2020
outdoor;2020-03-01;77017;51377;2020
outdoor;2020-03-01;77018;30196943;2020
outdoor;2020-03-01;77019;34607693;2020
outdoor;2020-03-01;77020;210709;2020
outdoor;2020-03-01;77021;38021443;2020
outdoor;2020-03-01;77022;31371;2020
outdoor;2020-03-01;77023;469097;2020
outdoor;2020-03-01;77024;781168;2020
outdoor;2020-03-01;77025;103694938;2020
outdoor;2020-03-01;77026;22756;2020
outdoor;2020-03-01;77027;32341;2020
outdoor;2020-03-01;77028;757109;2020
outdoor;2020-03-01;77029;23798;2020
outdoor;2020-03-01;77030;3193188;2020
outdoor;2020-03-01;77031;4440;2020
outdoor;2020-03-01;77032;6489;2020
outdoor;2020-03-01;77033;31799;2020
outdoor;2020-03-01;77034;858274;2020
outdoor;2020-03-01;77035;1354210;2020
outdoor;2020-03-01;77036;20447159;2020
outdoor;2020-03-01;77037;16754;2020
outdoor;2020-03-01;77038;282087157;2020
outdoor;2020-03-01;77039;78376;2020
outdoor;2020-03-01;77040;275940;2020
outdoor;2020-03-01;77041;30176;2020
outdoor;2020-03-01;77042;625665;2020
outdoor;2020-03-01;77043;1250292;2020
outdoor;2020-03-01;77044;508586;2020
outdoor;2020-03-01;77045;175111;2020
outdoor;2020-03-01;77046;0;2020
outdoor;2020-03-01;77047;1925;2020
outdoor;2020-03-01;77048;14848;2020
outdoor;2020-03-01;77049;82612;2020
outdoor;2020-03-01;77050;14137;2020
outdoor;2020-03-01;77051;32313;2020
outdoor;2020-03-01;77053;24724;2020
outdoor;2020-03-01;77054;47527;2020
outdoor;2020-03-01;77055;30183;2020
outdoor;2020-03-01;77056;1661114;2020
outdoor;2020-03-01;77057;136549;2020
outdoor;2020-03-01;77058;1071;2020
outdoor;2020-03-01;77059;643529;2020
outdoor;2020-03-01;77060;393056;2020
outdoor;2020-03-01;77061;2520969;2020
outdoor;2020-03-01;77062;229396;2020
outdoor;2020-03-01;77063;62814;2020
outdoor;2020-03-01;77064;1936806;2020
outdoor;2020-03-01;77065;2238;2020
outdoor;2020-03-01;77066;50323;2020
outdoor;2020-03-01;77067;7451;2020
outdoor;2020-03-01;77068;233903;2020
outdoor;2020-03-01;77069;170884;2020
outdoor;2020-03-01;77070;470051;2020
outdoor;2020-03-01;77071;21125;2020
outdoor;2020-03-01;77072;52361696;2020
outdoor;2020-03-01;77073;12809;2020
outdoor;2020-03-01;77074;1721388;2020
outdoor;2020-03-01;77075;65900;2020
outdoor;2020-03-01;77076;146413;2020
outdoor;2020-03-01;77077;153054;2020
outdoor;2020-03-01;77078;89980;2020
outdoor;2020-03-01;77079;2228314;2020
outdoor;2020-03-01;77080;78111;2020
outdoor;2020-03-01;77081;1777808;2020
outdoor;2020-03-01;77082;3610745;2020
outdoor;2020-03-01;77083;163125;2020
outdoor;2020-03-01;77084;6778020;2020
outdoor;2020-03-01;77085;390;2020
outdoor;2020-03-01;77086;1742;2020
outdoor;2020-03-01;77087;1787084;2020
